Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.805258258,451,cache-references,15998578,15.9,0.004,M/sec
0.805258258,259475402,cycles,15781711,15.68,2.578,GHz
0.805258258,745616542,instructions,19282187,19.16,2.86,insn per cycle
0.805258258,259488212,ref-cycles,22782520,22.64,2578.565,M/sec
0.805258258,0,alignment-faults,100634909,100,0,K/sec
0.805258258,0,bpf-output,100634521,100,0,K/sec
0.805258258,0,context-switches,100634234,100,0,K/sec
0.805258258,100.226837,cpu-clock,100633880,100,,
0.805258258,0,cpu-migrations,100633566,100,0,K/sec
0.805258258,0,dummy,100633238,100,0,K/sec
0.805258258,0,emulation-faults,100632895,100,0,K/sec
0.805258258,0,major-faults,100632484,100,0,K/sec
0.805258258,0,minor-faults,100632135,100,0,K/sec
0.805258258,0,page-faults,100631836,100,0,K/sec
0.805258258,100.227579,task-clock,100631519,100,,
0.805258258,10813,L1-dcache-load-misses,22287404,22.15,0,of all L1-dcache hits
0.805258258,229963153,L1-dcache-loads,19788005,19.66,2285.171,M/sec
0.805258258,120291170,L1-dcache-stores,6999287,6.96,1195.348,M/sec
0.805258258,2381,L1-icache-load-misses,6999465,6.96,,
0.805258258,0,LLC-load-misses,6999345,6.96,0,of all LL-cache hits
0.805258258,175,LLC-loads,10498946,10.43,0.002,M/sec
0.805258258,0,LLC-store-misses,7000434,6.96,0,K/sec
0.805258258,38,LLC-stores,7000167,6.96,0.378,K/sec
0.805258258,17807,branch-load-misses,10500858,10.44,0.177,M/sec
0.805258258,150345304,branch-loads,14000276,13.91,1493.999,M/sec
0.805258258,0,dTLB-load-misses,13999754,13.91,0,of all dTLB cache hits
0.805258258,230060796,dTLB-loads,11999830,11.93,2286.141,M/sec
0.805258258,0,dTLB-store-misses,6999794,6.96,0,K/sec
0.805258258,120377225,dTLB-stores,7000313,6.96,1196.203,M/sec
0.805258258,75,iTLB-load-misses,7000023,6.96,3000,of all iTLB cache hits
0.805258258,0,iTLB-loads,6999906,6.96,0,K/sec
0.805258258,0,node-load-misses,10500312,10.44,0,K/sec
0.805258258,0,node-loads,13998785,13.91,0,K/sec
0.805258258,0,node-store-misses,6998734,6.96,0,K/sec
0.805258258,0,node-stores,6999697,6.96,0,K/sec
0.905484737,150436216,branches,10986511,10.92,1495.565,M/sec
0.905484737,17782,branch-misses,14984976,14.9,0.01,of all branches
0.905484737,9981490,bus-cycles,15259938,15.17,99.231,M/sec
0.905484737,287,cache-misses,15259066,15.17,30.038,of all cache refs
0.905484737,1066,cache-references,14941650,14.85,0.011,M/sec
0.905484737,259630329,cycles,14498536,14.41,2.581,GHz
0.905484737,744713254,instructions,18054268,17.95,2.86,insn per cycle
0.905484737,259454440,ref-cycles,21610102,21.48,2579.373,M/sec
0.905484737,0,alignment-faults,100590101,100,0,K/sec
0.905484737,0,bpf-output,100589739,100,0,K/sec
0.905484737,0,context-switches,100589480,100,0,K/sec
0.905484737,100.231494,cpu-clock,100589171,100,,
0.905484737,0,cpu-migrations,100588894,100,0,K/sec
0.905484737,0,dummy,100588598,100,0,K/sec
0.905484737,0,emulation-faults,100588288,100,0,K/sec
